id,educ,peduc,kids,agem,rural
17414,0,0,1,16,1
17415,9,9,3,18,1
17416,9,9,2,20,1
17417,0,10,1,17,1
17418,7,10,1,23,1
17419,3,3,5,14,1
17420,15,15,2,23,1
17421,15,10,1,24,1
17422,9,5,3,17,1
17423,0,10,4,16,1
17424,11,10,3,20,1
17425,10,10,2,20,1
17426,9,7,2,21,1
17427,9,12,2,18,1
17428,0,2,3,19,1
17429,10,17,1,20,1
17430,7,10,4,16,1
17431,0,5,2,17,1
17432,0,0,2,15,1
17433,11,2,2,24,1
17434,9,11,0,20,0
17435,4,6,2,24,0
17436,10,9,1,20,0
17437,15,10,1,22,0
17438,12,10,1,19,0
17439,9,14,3,20,0
17440,10,8,3,22,0
17441,4,4,2,21,0
17442,0,0,3,15,0
17443,9,7,2,18,0
17444,9,12,2,18,0
17445,10,10,1,20,0
17446,4,4,4,17,0
17447,12,9,2,21,0
17448,14,17,1,22,0
17449,9,10,2,20,0
17450,5,10,3,16,0
17451,8,8,3,20,0
17452,10,9,2,18,0
17453,12,10,3,20,0
17454,7,12,3,20,0
17455,10,15,4,18,1
17456,12,10,2,18,1
17457,9,9,2,23,1
17458,7,6,2,19,1
17459,9,9,2,20,1
17460,0,1,6,17,1
17461,11,9,1,20,1
17462,0,7,3,15,1
17463,7,10,3,19,1
17464,12,10,3,23,1
17465,15,15,2,22,1
17466,7,9,2,20,1
17467,3,0,2,19,1
17468,0,4,6,16,1
17469,15,10,2,25,1
17470,11,11,1,25,1
17471,10,8,2,17,1
17472,5,12,2,18,1
17473,10,10,4,23,1
17474,9,8,1,21,1
17475,9,8,2,21,1
17476,0,10,4,16,1
17477,10,10,2,20,1
17478,10,7,2,19,1
17479,7,9,3,20,1
17480,9,7,4,21,1
17481,0,11,3,16,1
17482,10,12,1,21,1
17483,0,6,5,14,0
17484,0,7,4,15,0
17485,7,9,3,14,0
17486,1,10,4,18,0
17487,10,9,0,18,0
17488,0,7,3,17,0
17489,7,7,3,22,0
17490,7,4,2,22,0
17491,3,4,1,21,0
17492,0,12,1,15,0
17493,9,7,2,20,0
17494,7,10,2,18,0
17495,7,7,4,15,0
17496,7,5,6,19,0
17497,0,5,5,13,0
17498,0,7,3,16,0
17499,7,8,2,17,0
17500,7,9,1,21,0
17501,1,4,5,17,0
17502,0,4,6,16,0
17503,7,7,0,18,0
17504,3,0,3,16,0
17505,5,8,3,13,0
17506,7,7,2,15,0
17507,17,18,1,24,0
17508,9,9,2,16,0
17509,7,18,3,18,0
17510,15,20,2,22,0
17511,10,15,3,18,0
17512,13,15,2,22,0
17513,15,19,3,22,0
17514,8,8,3,16,0
17515,7,19,2,18,0
17516,10,15,1,25,0
17517,11,15,3,18,0
17518,0,0,5,20,1
17519,3,0,4,16,1
17520,0,3,0,18,1
17521,11,10,2,18,1
17522,3,9,2,16,1
17523,9,13,2,15,1
17524,0,0,3,20,1
17525,0,3,2,15,1
17526,16,4,0,30,1
17527,0,0,2,20,1
17528,0,0,4,17,1
17529,5,8,0,16,1
17530,0,0,2,16,1
17531,0,0,4,15,1
17532,12,7,3,20,1
17533,0,5,2,18,1
17534,9,12,0,19,1
17535,8,0,1,17,1
17536,0,0,2,17,1
17537,12,13,1,19,1
17538,0,0,6,18,0
17539,7,0,0,24,0
17540,0,0,3,18,0
17541,0,3,1,19,0
17542,0,0,7,19,0
17543,7,7,3,20,0
17544,0,9,6,19,0
17545,4,7,5,16,0
17546,0,3,5,15,0
17547,0,11,5,18,0
17548,5,8,3,24,0
17549,5,7,3,19,0
17550,7,8,1,17,0
17551,10,12,2,17,0
17552,5,12,2,16,0
17553,7,8,1,19,0
17554,7,10,2,19,0
17555,0,0,4,18,0
17556,7,4,0,19,0
17557,6,7,0,19,0
17558,6,9,1,21,0
17559,0,0,3,18,0
17560,0,3,3,17,1
17561,7,10,3,16,1
17562,7,7,1,20,1
17563,10,12,2,17,1
17564,4,8,5,15,1
17565,4,5,2,15,1
17566,0,10,3,14,1
17567,3,5,0,16,1
17568,9,7,0,16,1
17569,0,16,3,18,1
17570,15,17,0,22,1
17571,15,17,2,19,1
17572,0,0,4,16,1
17573,13,13,2,20,1
17574,0,7,3,17,1
17575,6,0,2,17,1
17576,5,5,5,15,1
17577,5,8,5,14,1
17578,9,13,2,21,1
17579,0,6,3,16,1
17580,0,9,2,23,1
17581,0,12,2,22,1
17582,0,8,0,22,1
17583,0,4,6,17,1
17584,0,0,5,18,1
17585,0,0,1,25,1
17586,0,4,3,17,1
17587,0,5,3,14,1
17588,6,16,0,23,1
17589,0,10,5,23,1
17590,0,0,5,18,1
17591,6,12,7,16,1
17592,0,0,6,14,1
17593,0,8,4,24,1
17594,4,10,2,20,1
17595,4,7,3,17,1
17596,0,0,5,17,1
17597,9,13,2,19,1
17598,0,7,4,13,1
17599,0,0,4,15,1
17600,0,9,3,15,1
17601,0,2,7,18,1
17602,10,9,0,17,1
17603,17,17,2,25,1
17604,0,0,6,19,1
17605,0,10,4,13,1
17606,9,4,0,18,1
17607,7,7,1,15,1
17608,0,9,1,18,1
17609,0,10,2,15,1
17610,9,7,4,21,1
17611,10,17,3,18,1
17612,0,8,5,18,1
17613,0,0,2,18,1
17614,0,0,1,19,1
17615,1,0,6,17,1
17616,0,10,3,16,1
17617,5,9,6,18,1
17618,0,9,4,13,1
17619,18,12,2,23,1
17620,0,6,2,15,1
17621,7,3,5,17,1
17622,0,10,4,17,1
17623,10,10,1,15,1
17624,0,5,0,18,1
17625,7,10,0,18,1
17626,3,4,5,13,1
17627,9,12,0,21,1
17628,7,4,6,13,1
17629,9,9,1,20,1
17630,10,12,2,21,1
17631,0,7,4,15,1
17632,9,11,1,17,1
17633,7,6,4,16,1
17634,12,10,2,18,1
17635,12,14,2,17,1
17636,7,9,4,16,1
17637,9,5,2,19,1
17638,9,12,1,19,1
17639,0,0,5,15,1
17640,9,10,3,15,1
17641,0,10,2,20,1
17642,8,15,1,22,1
17643,0,5,3,22,1
17644,7,7,5,16,1
17645,0,2,2,18,1
17646,3,12,1,17,1
17647,0,5,3,17,1
17648,5,11,4,14,1
17649,0,6,7,14,1
17650,0,0,3,16,1
17651,10,5,4,18,1
17652,10,10,3,21,1
17653,7,6,3,18,1
17654,6,5,2,14,1
17655,0,0,2,15,1
17656,5,9,4,16,1
17657,0,8,4,15,1
17658,11,10,2,24,1
17659,7,1,5,15,1
17660,9,9,3,16,1
17661,6,0,2,19,1
17662,0,10,6,14,1
17663,10,12,3,23,1
17664,12,10,4,18,1
17665,0,9,3,17,1
17666,0,8,6,14,1
17667,7,9,0,20,1
17668,0,8,2,18,1
17669,7,9,4,18,1
17670,0,9,4,16,1
17671,9,11,2,18,1
17672,7,8,5,19,1
17673,7,9,1,17,1
17674,8,9,1,15,1
17675,0,10,4,19,1
17676,0,9,3,16,1
17677,12,16,2,17,1
17678,0,8,1,15,1
17679,9,10,0,21,1
17680,3,13,2,16,1
17681,0,9,3,13,1
17682,0,17,3,14,1
17683,0,7,4,17,1
17684,4,10,3,18,1
17685,12,9,0,21,1
17686,0,7,5,17,1
17687,0,10,5,15,1
17688,0,4,3,14,1
17689,9,9,1,15,1
17690,7,9,1,15,1
17691,7,8,2,18,0
17692,9,9,3,16,0
17693,7,0,3,13,0
17694,8,8,2,17,0
17695,7,8,1,24,0
17696,5,7,2,14,0
17697,0,0,1,16,0
17698,0,5,3,13,0
17699,0,0,4,13,0
17700,6,6,2,16,0
17701,3,7,4,19,0
17702,9,10,0,20,0
17703,8,0,2,12,0
17704,9,12,3,20,0
17705,9,9,0,17,0
17706,8,8,0,20,0
17707,0,0,6,15,0
17708,0,4,2,14,0
17709,0,4,2,13,0
17710,7,6,3,17,0
17711,0,2,2,14,0
17712,0,0,5,14,0
17713,0,7,0,22,0
17714,8,5,0,20,0
17715,7,5,3,18,0
17716,6,9,3,15,1
17717,5,4,1,13,1
17718,0,0,5,13,1
17719,0,3,3,17,1
17720,6,7,4,20,1
17721,10,10,1,18,1
17722,2,10,3,13,1
17723,9,11,2,25,1
17724,10,10,2,21,1
17725,0,0,3,12,1
17726,4,5,1,17,1
17727,0,5,1,18,1
17728,0,0,3,12,1
17729,0,3,3,12,1
17730,0,9,5,14,1
17731,7,10,2,17,1
17732,0,8,3,14,1
17733,7,10,5,14,1
17734,5,8,0,18,1
17735,9,9,1,18,0
17736,9,9,2,16,0
17737,7,11,2,18,0
17738,0,0,2,15,0
17739,0,5,2,12,0
17740,6,0,5,17,0
17741,3,10,2,24,0
17742,0,8,2,14,0
17743,0,9,3,15,0
17744,0,10,3,17,0
17745,6,9,0,17,0
17746,7,10,2,19,0
17747,12,9,1,20,0
17748,10,15,2,19,0
17749,9,9,1,18,0
17750,7,9,2,18,0
17751,4,5,2,16,0
17752,9,9,3,16,0
17753,8,9,0,19,0
17754,9,9,2,17,0
17755,7,10,2,15,0
17756,7,9,4,12,0
17757,6,7,1,17,0
17758,8,8,3,19,0
17759,0,7,6,14,0
17760,0,2,6,20,0
17761,0,0,8,13,0
17762,0,11,5,17,0
17763,0,0,3,14,0
17764,0,4,6,17,0
17765,0,8,1,13,0
17766,0,3,4,13,0
17767,2,10,0,18,0
17768,8,8,0,15,0
17769,0,6,2,12,0
17770,0,0,2,16,0
17771,7,9,2,18,0
17772,0,2,5,15,0
17773,0,0,7,15,0
17774,0,4,7,14,0
17775,5,10,8,14,0
17776,4,3,5,15,0
17777,0,17,2,15,0
17778,0,10,3,15,0
17779,5,10,2,16,0
17780,9,9,2,17,0
17781,9,8,0,22,0
17782,0,10,3,14,0
17783,2,3,2,13,0
17784,0,0,7,15,0
17785,0,0,1,20,0
17786,0,7,2,14,0
17787,0,2,5,16,0
17788,4,10,0,14,0
17789,0,0,3,16,0
17790,10,12,0,19,1
17791,9,10,2,17,1
17792,3,4,5,15,1
17793,7,12,4,15,1
17794,0,0,3,15,1
17795,5,7,0,20,1
17796,2,7,4,17,1
17797,7,13,3,19,1
17798,7,10,3,20,1
17799,6,5,0,17,1
17800,2,8,4,14,1
17801,0,9,3,15,1
17802,9,12,3,22,1
17803,10,10,1,22,1
17804,8,10,3,17,1
17805,15,15,1,23,1
17806,11,12,4,23,1
17807,2,6,1,12,1
17808,12,14,2,20,1
17809,13,15,2,19,1
17810,10,11,2,22,1
17811,14,17,1,17,1
17812,12,12,2,19,1
17813,9,15,2,22,1
17814,12,13,4,19,1
17815,15,15,1,20,1
17816,15,15,3,23,1
17817,15,12,0,25,1
17818,8,11,3,14,1
17819,11,9,1,18,1
17820,11,13,1,20,0
17821,0,0,5,15,0
17822,6,8,7,12,0
17823,11,10,1,16,0
17824,7,10,5,15,0
17825,6,11,2,17,0
17826,0,0,6,19,0
17827,7,10,0,23,0
17828,5,10,2,21,0
17829,0,0,3,17,0
17830,5,7,4,16,0
17831,9,9,0,16,0
17832,7,10,2,17,0
17833,10,6,2,17,0
17834,0,2,4,17,0
17835,0,0,5,16,0
17836,7,7,3,17,0
17837,10,15,3,18,0
17838,8,7,2,13,0
17839,0,4,7,18,0
17840,7,10,2,19,0
17841,0,3,7,16,0
17842,0,0,6,14,0
17843,0,5,7,18,0
17844,0,0,4,19,0
17845,0,2,4,17,0
17846,0,0,4,18,0
17847,7,4,0,17,0
17848,0,0,2,17,0
17849,0,0,4,18,1
17850,9,8,2,15,1
17851,6,6,2,18,1
17852,0,2,4,15,1
17853,9,6,3,16,1
17854,0,4,4,18,1
17855,0,8,4,15,1
17856,4,9,4,17,1
17857,9,10,3,16,1
17858,0,10,3,14,1
17859,15,8,1,31,1
17860,0,9,2,20,1
17861,0,4,1,14,1
17862,0,8,1,18,1
17863,0,0,3,12,1
17864,7,0,5,22,1
17865,2,2,3,18,1
17866,9,4,2,20,1
17867,9,4,2,18,1
17868,0,10,3,20,0
17869,0,3,0,17,0
17870,7,6,2,19,0
17871,0,7,4,17,0
17872,0,5,4,14,0
17873,0,0,8,17,0
17874,0,0,5,13,0
17875,14,10,3,21,0
17876,0,4,2,18,0
17877,0,9,1,18,0
17878,0,12,3,18,0
17879,0,9,3,19,0
17880,2,14,2,18,0
17881,0,12,3,14,0
17882,7,10,0,15,0
17883,0,8,4,13,0
17884,7,9,0,15,0
17885,0,7,7,14,0
17886,7,10,1,15,0
17887,0,7,3,16,0
17888,7,7,3,15,0
17889,9,9,2,25,1
17890,0,3,6,14,1
17891,7,4,4,16,1
17892,0,7,6,16,1
17893,0,5,6,20,1
17894,0,0,4,20,1
17895,4,7,2,16,1
17896,0,10,5,15,1
17897,3,0,3,17,1
17898,7,10,4,20,1
17899,15,12,3,20,1
17900,5,3,3,20,1
17901,7,10,2,20,1
17902,0,3,3,19,1
17903,9,12,3,17,1
17904,0,5,2,19,1
17905,0,0,4,16,1
17906,0,9,3,18,1
17907,6,6,7,22,1
17908,8,9,0,19,1
17909,0,5,6,20,1
17910,0,10,4,17,1
17911,9,9,0,21,1
17912,6,6,3,23,1
17913,8,6,2,18,1
17914,0,0,4,16,0
17915,6,6,1,14,0
17916,6,9,2,18,0
17917,7,8,1,18,0
17918,3,3,4,16,0
17919,1,1,3,14,0
17920,0,8,3,14,0
17921,0,3,5,16,0
17922,5,9,4,21,0
17923,8,6,2,15,0
17924,7,0,5,14,0
17925,0,6,0,15,0
17926,3,10,3,16,0
17927,0,5,4,14,0
17928,0,3,2,15,0
17929,7,7,0,16,0
17930,0,8,3,18,0
17931,0,4,2,15,0
17932,5,6,3,13,0
17933,0,7,5,15,0
17934,0,4,1,16,0
17935,2,8,3,17,0
17936,1,6,3,19,0
17937,0,8,5,13,0
17938,0,5,3,15,0
17939,3,7,3,15,0
17940,0,8,3,17,0
17941,5,10,2,19,0
17942,0,10,3,16,0
17943,10,7,3,21,0
17944,15,15,2,19,0
17945,4,10,4,16,0
17946,9,8,0,21,0
17947,6,6,2,17,0
17948,7,8,2,16,0
17949,15,10,3,25,0
17950,9,9,1,19,0
17951,5,9,0,15,0
17952,9,8,2,27,0
17953,0,5,4,18,0
17954,2,2,2,19,0
17955,6,9,2,21,0
17956,13,12,1,18,0
17957,10,8,2,18,0
17958,7,8,4,15,0
17959,7,15,3,16,0
17960,9,11,4,16,1
17961,4,14,2,19,1
17962,0,0,3,16,1
17963,0,0,4,16,1
17964,0,8,4,17,1
17965,2,9,4,17,1
17966,0,8,5,14,1
17967,8,9,1,18,1
17968,0,5,3,21,1
17969,0,0,4,17,1
17970,0,0,3,16,1
17971,0,2,2,18,1
17972,0,6,5,16,1
17973,6,9,3,13,1
17974,10,3,4,17,1
17975,0,0,6,17,1
17976,0,9,4,18,1
17977,0,0,7,15,1
17978,0,0,7,14,1
17979,5,9,3,15,1
17980,0,2,8,13,1
17981,0,0,3,13,1
17982,0,1,5,13,1
17983,0,7,2,14,1
17984,0,0,5,17,1
17985,0,0,5,12,1
17986,0,0,3,12,1
17987,0,0,5,12,1
17988,0,7,4,15,1
17989,0,0,9,14,1
17990,0,5,7,15,1
17991,0,5,3,18,1
17992,7,0,0,18,1
17993,0,6,3,14,1
17994,0,0,3,18,1
17995,0,5,3,17,1
17996,7,0,6,19,1
17997,7,7,1,19,1
17998,0,5,4,16,1
17999,0,5,5,17,1
18000,1,0,5,17,1
18001,6,9,4,16,1
18002,0,0,3,17,1
18003,0,5,5,15,1
18004,0,0,0,16,1
18005,0,5,3,18,1
18006,5,0,1,21,1
18007,0,0,7,16,1
18008,0,12,0,18,1
18009,0,0,7,16,1
18010,0,0,4,17,1
18011,2,1,5,17,1
18012,5,5,1,19,1
18013,0,2,3,17,1
18014,0,2,6,15,1
18015,4,0,5,14,1
18016,0,4,5,19,1
18017,0,5,4,17,1
18018,0,6,6,14,1
18019,0,5,2,16,1
18020,0,4,4,14,1
18021,5,0,1,16,1
18022,6,0,1,16,1
18023,0,12,1,15,1
18024,10,10,2,20,1
18025,12,9,0,22,1
18026,0,15,1,22,1
18027,0,18,1,13,1
18028,0,12,5,15,1
18029,0,0,2,18,1
18030,0,0,9,16,1
18031,0,8,4,16,1
18032,0,0,0,20,1
18033,0,0,6,19,1
18034,0,12,5,18,1
18035,0,0,2,17,1
18036,0,0,5,18,1
18037,0,0,4,19,1
18038,4,8,0,15,1
18039,0,8,4,15,1
18040,0,0,4,17,1
18041,0,0,4,16,1
18042,5,13,1,17,1
18043,0,0,4,17,1
18044,7,6,4,19,1
18045,0,10,4,17,1
18046,0,10,5,17,1
18047,0,0,5,15,1
18048,0,2,5,15,1
18049,0,10,2,15,1
18050,0,12,4,15,1
18051,0,11,0,16,1
18052,0,7,1,16,1
18053,0,17,8,18,1
18054,12,14,1,18,1
18055,0,5,3,16,0
18056,7,7,0,16,0
18057,0,10,5,16,0
18058,12,10,1,18,0
18059,12,10,0,20,0
18060,12,10,0,19,0
18061,7,7,2,15,0
18062,6,8,3,16,0
18063,0,8,3,14,0
18064,8,8,0,23,0
18065,0,10,6,14,0
18066,10,10,1,20,0
18067,7,9,4,14,0
18068,9,8,4,18,0
18069,3,10,3,17,0
18070,10,10,2,19,0
18071,9,10,0,15,0
18072,8,10,4,17,0
18073,6,7,3,16,0
18074,5,8,2,19,0
18075,9,12,2,16,0
18076,7,8,1,14,0
18077,7,7,1,17,0
18078,6,15,1,18,0
18079,0,10,0,17,0
18080,7,7,4,20,0
18081,9,10,0,15,0
18082,5,9,2,16,0
18083,5,9,3,16,0
18084,12,15,1,29,0
18085,10,13,1,23,0
18086,12,10,1,17,0
18087,12,10,2,25,0
18088,15,15,1,22,0
18089,10,10,2,18,0
18090,22,17,1,30,0
18091,15,15,2,22,0
18092,10,10,2,19,0
18093,15,15,0,23,0
18094,15,10,0,33,0
18095,15,13,1,24,0
18096,10,12,1,19,0
18097,10,10,1,13,0
18098,15,15,1,20,0
18099,15,18,0,22,0
18100,13,13,1,27,0
18101,10,15,2,24,0
18102,12,12,2,18,0
18103,13,13,1,18,0
18104,10,15,3,21,0
18105,11,14,3,18,0
18106,10,12,2,22,0
18107,15,15,1,27,0
18108,8,8,2,26,0
18109,7,9,2,21,0
18110,9,9,3,20,0
18111,0,10,2,19,0
18112,15,15,0,22,0
18113,11,15,2,19,0
18114,15,15,1,21,0
18115,15,12,1,22,0
18116,7,11,4,18,0
18117,10,12,0,28,0
18118,7,11,7,16,0
18119,0,10,1,16,0
18120,5,11,3,16,0
18121,10,9,3,21,0
18122,9,9,2,18,0
18123,14,9,0,21,0
18124,6,8,4,14,0
18125,18,16,0,23,0
18126,9,7,2,29,0
18127,6,7,2,16,0
18128,9,11,1,21,0
18129,15,9,1,23,0
18130,12,15,2,20,0
18131,12,15,2,23,0
18132,3,4,2,19,0
18133,7,11,3,20,0
18134,12,12,2,24,0
18135,10,12,2,24,0
18136,10,10,2,20,0
18137,12,15,3,24,0
18138,9,15,2,19,0
18139,6,6,2,21,1
18140,0,4,5,18,1
18141,0,7,6,17,1
18142,0,5,3,18,1
18143,2,5,4,16,1
18144,0,7,3,16,1
18145,5,7,0,19,1
18146,0,0,4,16,1
18147,0,0,4,17,1
18148,2,7,3,16,1
18149,5,8,3,16,1
18150,0,0,2,18,1
18151,0,0,0,18,1
18152,3,4,4,16,1
18153,4,10,4,16,1
18154,3,4,3,19,1
18155,5,10,4,17,1
18156,0,10,4,15,1
18157,0,7,0,21,1
18158,0,10,2,15,0
18159,0,9,3,20,0
18160,0,5,2,13,0
18161,8,12,1,17,0
18162,7,11,3,18,0
18163,8,8,0,17,0
18164,5,3,5,16,0
18165,0,5,4,17,0
18166,0,10,6,17,0
18167,0,0,4,17,0
18168,7,7,0,19,0
18169,0,10,2,19,0
18170,0,5,3,15,0
18171,8,4,4,17,0
18172,3,7,5,17,0
18173,0,6,0,18,0
18174,3,8,1,15,0
18175,0,8,3,20,0
18176,0,9,3,18,0
18177,0,8,3,21,0
18178,8,9,0,19,0
18179,8,10,2,17,0
18180,5,0,4,13,0
18181,10,10,2,17,0
18182,0,7,2,15,0
18183,0,0,4,16,1
18184,7,9,4,15,1
18185,12,19,2,19,1
18186,7,6,2,13,1
18187,5,15,2,14,1
18188,12,12,2,22,1
18189,10,9,2,17,1
18190,0,7,4,15,1
18191,7,9,0,14,1
18192,6,10,3,18,1
18193,0,4,5,13,1
18194,7,8,3,14,1
18195,6,13,4,14,1
18196,4,11,4,16,1
18197,9,13,0,15,1
18198,0,8,4,15,1
18199,0,0,5,17,1
18200,2,8,3,21,1
18201,5,5,0,15,1
18202,0,0,1,19,1
18203,0,0,4,19,1
18204,5,5,0,17,1
18205,15,18,2,20,1
18206,8,9,0,22,1
18207,7,7,0,18,1
18208,0,9,2,18,1
18209,10,9,0,15,1
18210,10,8,0,21,1
18211,7,5,5,19,1
18212,0,10,3,17,1
18213,4,2,4,20,1
18214,5,9,2,20,1
18215,0,2,4,25,1
18216,10,5,2,17,1
18217,8,10,0,22,1
18218,0,0,3,15,1
18219,10,7,2,20,1
18220,0,0,3,23,1
18221,5,5,3,16,1
18222,0,0,5,21,1
18223,0,4,2,19,1
18224,0,0,2,19,1
18225,0,0,5,21,1
18226,0,0,0,16,1
18227,0,0,0,17,1
18228,0,5,5,15,1
18229,4,4,3,17,1
18230,7,0,1,15,1
18231,0,0,4,20,1
18232,0,0,4,16,1
18233,0,0,6,17,1
18234,0,8,3,17,1
18235,0,0,7,17,1
18236,0,0,6,20,1
18237,12,15,2,18,1
18238,0,0,3,12,1
18239,7,6,1,15,1
18240,0,3,2,17,1
18241,4,10,0,20,1
18242,5,4,0,16,1
18243,0,3,2,15,1
18244,3,10,2,18,1
18245,0,0,3,13,1
18246,2,9,0,15,1
18247,7,9,2,13,1
18248,7,12,3,15,1
18249,7,10,3,16,1
18250,0,9,4,16,1
18251,0,7,3,18,1
18252,0,5,4,16,1
18253,0,4,3,15,1
18254,4,9,3,17,1
18255,0,7,3,14,1
18256,4,11,2,18,0
18257,0,9,3,16,0
18258,4,5,5,17,0
18259,0,8,0,18,0
18260,12,9,2,22,0
18261,8,10,3,18,0
18262,0,9,3,13,0
18263,10,12,0,24,0
18264,9,7,4,17,0
18265,6,10,2,19,0
18266,0,5,2,19,0
18267,0,9,3,17,0
18268,4,2,0,18,0
18269,10,9,2,22,0
18270,12,11,2,35,0
18271,5,10,2,19,0
18272,10,9,2,13,0
18273,7,10,2,23,0
18274,9,18,2,19,0
18275,9,0,2,18,0
18276,15,15,2,19,0
18277,15,12,2,20,0
18278,14,9,1,21,0
18279,0,3,5,15,0
18280,9,9,2,18,0
18281,8,8,4,19,0
18282,7,7,2,17,0
18283,15,7,1,22,0
18284,4,11,4,14,0
18285,10,9,2,15,0
18286,4,0,4,19,0
18287,13,5,0,24,0
18288,10,6,2,18,0
18289,9,6,3,14,0
18290,5,10,4,18,0
18291,10,8,2,18,0
18292,15,15,2,22,0
18293,10,10,1,19,0
18294,5,6,3,21,0
18295,12,15,2,22,0
18296,12,10,2,20,0
18297,10,10,3,20,0
18298,0,0,3,13,0
18299,3,7,5,20,0
18300,8,15,3,14,0
18301,10,14,2,19,0
18302,10,13,3,18,0
18303,12,8,1,20,0
18304,8,10,2,18,0
18305,6,10,3,15,0
18306,0,14,2,18,0
18307,2,0,2,14,0
18308,0,9,1,20,0
18309,2,0,0,34,0
18310,0,8,5,18,0
18311,7,7,3,20,0
18312,9,3,1,21,0
18313,0,0,3,17,0
18314,7,5,3,19,0
18315,7,9,2,18,0
18316,7,5,1,22,0
18317,3,6,4,17,0
18318,0,9,5,14,0
18319,0,0,3,14,0
18320,7,4,4,17,0
18321,9,9,0,20,0
18322,7,3,0,19,0
18323,0,9,3,18,0
18324,0,0,4,17,0
18325,4,7,2,20,0
18326,2,2,4,16,0
18327,0,0,3,17,0
18328,8,8,5,18,0
18329,4,0,3,14,0
18330,6,9,0,19,0
18331,7,8,3,16,0
18332,10,5,2,13,0
18333,0,11,1,20,0
18334,0,4,4,15,0
18335,0,2,3,21,0
18336,8,9,2,20,0
18337,5,5,4,19,0
18338,6,5,2,20,0
18339,0,13,3,21,0
18340,7,7,4,15,0
18341,0,0,2,24,0
18342,5,10,5,19,0
18343,3,10,2,16,0
18344,3,10,4,24,0
18345,5,8,4,21,0
18346,0,9,3,15,0
18347,7,7,2,16,0
18348,0,9,3,13,0
18349,0,10,2,14,0
18350,10,13,3,15,0
18351,0,2,6,17,0
18352,4,9,0,17,0
18353,0,7,6,15,0
18354,6,9,1,17,0
18355,5,9,1,16,0
18356,0,11,5,16,0
18357,0,0,3,16,0
18358,0,10,2,13,0
18359,12,15,2,21,0
18360,7,8,4,18,0
18361,8,8,2,19,0
18362,0,0,5,21,0
18363,9,9,1,21,0
18364,12,9,2,21,0
18365,0,6,3,15,0
18366,5,10,2,16,0
18367,8,8,5,19,0
18368,10,0,2,20,0
18369,7,10,4,19,0
18370,9,10,2,15,0
18371,9,15,0,22,0
18372,12,8,2,19,0
18373,7,7,5,21,0
18374,10,10,3,19,0
18375,7,3,4,16,0
18376,10,10,1,18,0
18377,7,7,2,16,0
18378,0,0,3,18,0
18379,0,0,2,15,0
18380,5,8,0,19,0
18381,15,10,2,19,0
18382,7,7,2,17,0
18383,10,10,2,20,0
18384,7,8,2,17,0
18385,5,0,5,15,0
18386,6,2,3,16,0
18387,0,6,3,19,0
18388,0,9,4,17,0
18389,4,12,3,19,0
18390,7,3,3,17,0
18391,0,3,4,19,0
18392,4,7,7,15,0
18393,7,5,1,19,0
18394,11,10,3,19,0
18395,4,5,4,15,0
18396,0,10,1,18,0
18397,12,15,1,21,0
18398,0,7,5,16,0
18399,7,9,1,19,0
18400,9,7,0,17,0
18401,7,8,3,17,0
18402,10,14,2,19,0
18403,14,15,0,24,0
18404,7,12,2,16,0
18405,15,19,4,23,0
18406,9,15,2,17,0
18407,7,7,3,20,0
18408,5,10,4,20,0
18409,7,9,2,18,0
18410,9,8,3,18,0
18411,5,6,0,16,0
18412,7,3,3,20,0
18413,6,6,6,15,0
18414,12,15,1,16,0
18415,0,0,5,16,1
18416,3,5,0,19,1
18417,0,3,2,18,1
18418,0,0,3,13,1
18419,8,18,1,22,1
18420,7,4,2,19,1
18421,5,5,2,18,1
18422,8,6,3,21,1
18423,0,0,5,13,1
18424,7,6,5,20,1
18425,0,0,3,16,1
18426,0,7,4,18,1
18427,8,5,5,15,1
18428,0,0,1,19,1
18429,0,0,4,18,1
18430,0,10,0,20,1
18431,9,6,2,17,1
18432,0,10,3,14,1
18433,0,7,1,14,1
18434,8,8,0,20,1
18435,0,12,2,19,1
18436,0,7,1,18,1
18437,0,5,0,16,1
18438,0,5,3,15,1
18439,0,0,1,17,1
18440,9,0,8,20,1
18441,9,6,2,17,1
18442,0,0,7,15,1
18443,0,0,2,18,1
18444,0,4,3,18,1
18445,5,0,2,18,1
18446,0,8,3,15,1
18447,0,8,3,17,1
18448,4,8,0,22,1
18449,0,0,3,20,1
18450,5,8,2,15,1
18451,0,0,5,20,1
18452,7,10,2,21,1
18453,10,7,2,18,1
18454,7,10,1,23,1
18455,7,7,0,18,1
18456,4,5,6,20,1
18457,0,0,7,14,1
18458,5,0,1,21,1
18459,5,12,1,14,1
18460,0,0,4,24,1
18461,0,8,2,18,1
18462,6,8,0,22,1
18463,0,0,4,20,1
18464,0,4,4,20,1
18465,0,5,0,17,1
18466,0,3,4,16,1
18467,0,5,3,17,1
18468,4,10,2,23,1
18469,0,2,4,20,1
18470,4,10,3,20,1
18471,0,10,3,21,1
18472,0,9,2,21,1
18473,0,3,5,19,1
18474,3,8,3,18,1
18475,5,15,1,20,1
18476,7,7,3,20,1
18477,0,0,3,19,1
18478,0,0,0,24,1
18479,0,7,3,20,1
18480,10,10,2,18,1
18481,2,10,3,19,1
18482,0,0,2,12,1
18483,0,0,3,14,1
18484,15,15,0,20,1
18485,9,9,2,17,1
18486,15,14,1,23,1
18487,7,8,2,17,1
18488,9,18,3,20,1
